hr,steps,gsr,calories,temp,mood
76.0,0,5.5728599999999994e-05,1.5,86.9,1.0
90.0,0,5.48109e-05,2.0,86.9,1.0
98.0,0,5.48109e-05,2.6,87.8,1.0
85.0,0,5.5728599999999994e-05,1.9,86.9,1.0
82.0,0,5.5421000000000004e-05,1.5,86.9,1.0
82.0,0,5.5421000000000004e-05,1.7,86.9,1.0
95.0,0,5.5421000000000004e-05,2.1,87.8,1.0
80.0,0,5.5421000000000004e-05,1.5,86.9,1.0
78.0,0,5.5728599999999994e-05,1.5,86.9,1.0
110.0,112,5.3020500000000005e-05,5.1,82.4,-1.0
111.0,56,5.36107e-05,5.6,82.4,-1.0
103.0,0,5.3020500000000005e-05,2.5,82.4,-1.0
88.0,0,5.36107e-05,1.9,82.4,-1.0
95.0,0,5.331479999999999e-05,2.3,83.3,-1.0
91.0,0,5.36107e-05,2.1,83.3,-1.0
79.0,0,5.39083e-05,1.5,83.3,-1.0
99.0,0,5.39083e-05,3.3,84.2,-1.0
103.0,0,5.45083e-05,2.9,84.2,-1.0
102.0,0,5.45083e-05,2.6,84.2,-1.0
93.0,0,5.45083e-05,2.3,84.2,-1.0
108.0,0,5.39083e-05,3.6,83.3,1.0
97.0,13,5.39083e-05,3.0,83.3,1.0
90.0,0,5.39083e-05,2.1,83.3,1.0
89.0,0,5.39083e-05,2.0,83.3,1.0
97.0,0,5.36107e-05,2.5,83.3,1.0
107.0,0,5.39083e-05,3.9,83.3,1.0
99.0,0,5.39083e-05,2.5,83.3,1.0
94.0,0,5.39083e-05,2.1,83.3,1.0
89.0,0,5.36107e-05,1.8,83.3,1.0
93.0,0,5.36107e-05,2.2,83.3,1.0
99.0,0,5.36107e-05,2.8,83.3,1.0
97.0,0,5.5728599999999994e-05,2.7,86.0,1.0
89.0,0,5.5421000000000004e-05,2.3,86.9,1.0
87.0,0,5.5115100000000004e-05,1.9,86.0,1.0
95.0,30,5.6349e-05,2.7,86.9,1.0
107.0,4,5.5421000000000004e-05,4.7,86.0,1.0
84.0,0,5.5728599999999994e-05,1.5,86.0,1.0
87.0,0,5.5421000000000004e-05,1.8,86.0,1.0
90.0,0,5.5728599999999994e-05,1.9,86.0,1.0
82.0,0,5.5421000000000004e-05,1.6,86.0,1.0
94.0,0,5.5115100000000004e-05,2.2,86.0,1.0
93.0,0,5.5421000000000004e-05,2.2,86.9,1.0
86.0,0,5.9555799999999997e-05,1.7,88.7,-1.0
85.0,0,5.79302e-05,1.7,88.7,-1.0
84.0,0,5.85751e-05,1.7,89.6,-1.0
91.0,0,5.76104e-05,2.1,89.6,-1.0
83.0,0,5.79302e-05,1.7,88.7,-1.0
89.0,0,5.76104e-05,1.9,88.7,-1.0
86.0,0,5.72925e-05,1.6,88.7,-1.0
82.0,0,5.69762e-05,1.6,88.7,-1.0
86.0,18,5.72925e-05,1.9,88.7,-1.0
104.0,17,5.72925e-05,2.8,88.7,-1.0
109.0,0,5.69762e-05,4.1,88.7,-1.0
92.0,0,5.89002e-05,2.2,88.7,-1.0
92.0,0,5.69762e-05,2.0,88.7,-1.0
91.0,0,5.66617e-05,2.1,88.7,-1.0
91.0,0,5.69762e-05,2.0,88.7,-1.0
94.0,0,5.69762e-05,2.3,88.7,-1.0
99.0,0,5.72925e-05,2.5,88.7,-1.0
92.0,0,5.6349e-05,2.2,88.7,-1.0
92.0,0,5.69762e-05,2.0,88.7,-1.0
90.0,0,5.69762e-05,2.0,88.7,-1.0
92.0,0,5.66617e-05,2.2,88.7,-1.0
91.0,0,5.72925e-05,2.0,88.7,-1.0
88.0,0,5.66617e-05,1.8,88.7,-1.0
87.0,0,5.69762e-05,1.8,88.7,-1.0
87.0,0,5.69762e-05,1.8,88.7,-1.0
87.0,0,5.92271e-05,1.8,88.7,-1.0
88.0,0,5.72925e-05,1.9,88.7,-1.0
88.0,0,5.76104e-05,1.9,88.7,-1.0
85.0,20,5.76104e-05,1.8,88.7,-1.0
89.0,20,5.76104e-05,2.0,88.7,-1.0
102.0,0,5.72925e-05,2.9,88.7,-1.0
99.0,44,5.82517e-05,2.9,88.7,-1.0
89.0,0,5.66617e-05,1.8,87.8,-1.0
88.0,0,5.69762e-05,1.8,88.7,-1.0
88.0,0,5.66617e-05,1.8,88.7,-1.0
93.0,0,5.85751e-05,2.2,88.7,-1.0
89.0,0,5.66617e-05,1.8,88.7,-1.0
90.0,0,5.66617e-05,1.9,88.7,-1.0
89.0,0,5.6349e-05,1.9,88.7,-1.0
86.0,0,5.79302e-05,1.7,88.7,-1.0
87.0,0,5.69762e-05,1.8,88.7,-1.0
86.0,0,5.60379e-05,1.7,88.7,-1.0
86.0,0,5.6349e-05,1.6,88.7,-1.0
84.0,0,5.69762e-05,1.6,88.7,-1.0
80.0,0,5.82517e-05,1.5,87.8,1.0
83.0,0,5.76104e-05,1.5,88.7,1.0
81.0,0,5.72925e-05,1.5,88.7,1.0
85.0,0,5.82517e-05,1.6,88.7,1.0
85.0,0,5.85751e-05,1.5,88.7,1.0
84.0,0,5.6349e-05,1.6,88.7,1.0
84.0,0,5.66617e-05,1.6,88.7,1.0
83.0,0,5.69762e-05,1.6,88.7,1.0
82.0,0,5.60379e-05,1.5,89.6,1.0
82.0,0,5.85751e-05,1.6,88.7,1.0
84.0,0,5.79302e-05,1.9,88.7,1.0
95.0,0,5.48109e-05,2.6,86.9,-1.0
92.0,0,5.5728599999999994e-05,2.1,86.0,-1.0
102.0,0,5.60379e-05,3.3,86.0,-1.0
106.0,0,5.66617e-05,3.3,86.0,-1.0
97.0,0,5.85751e-05,2.6,86.0,-1.0
86.0,20,5.5115100000000004e-05,1.8,86.0,-1.0
87.0,0,5.5728599999999994e-05,1.8,86.0,-1.0
81.0,0,5.39083e-05,1.5,85.1,-1.0
83.0,0,5.39083e-05,1.7,85.1,-1.0
80.0,0,5.42075e-05,1.6,85.1,-1.0
85.0,0,5.48109e-05,1.8,85.1,-1.0
113.0,127,5.0165600000000006e-05,6.5,74.3,-1.0
120.0,138,4.96133e-05,9.3,72.5,-1.0
142.0,146,5.0165600000000006e-05,13.2,72.5,-1.0
137.0,1,5.2147399999999995e-05,10.8,72.5,-1.0
88.0,0,5.1005500000000005e-05,2.0,73.4,-1.0
81.0,36,5.5728599999999994e-05,1.7,74.3,-1.0
97.0,127,7.30913e-05,3.5,76.1,-1.0
112.0,58,0.000105322,5.7,75.2,-1.0
104.0,0,0.000113179,3.4,75.2,-1.0
94.0,0,0.000247005,2.3,75.2,-1.0
108.0,0,0.000263968,4.1,75.2,-1.0
93.0,0,0.00068015,2.4,83.3,1.0
112.0,40,0.000560365,5.1,84.2,1.0
111.0,23,0.000461676,5.8,84.2,1.0
115.0,45,0.000417897,3.9,83.3,1.0
101.0,0,0.00021627900000000002,2.7,83.3,1.0
88.0,0,0.000178189,1.9,83.3,1.0
95.0,0,0.000186256,2.4,83.3,1.0
97.0,0,0.000449075,2.6,83.3,1.0
98.0,0,0.000365912,2.6,84.2,1.0
94.0,0,0.000427252,2.4,84.2,1.0
92.0,0,0.000213898,2.2,84.2,1.0
100.0,0,5.79302e-05,2.9,88.7,1.0
102.0,0,5.66617e-05,2.9,88.7,1.0
95.0,0,5.69762e-05,2.4,88.7,1.0
99.0,0,6.435430000000001e-05,2.7,88.7,1.0
101.0,0,5.66617e-05,2.8,88.7,1.0
99.0,0,5.9555799999999997e-05,2.8,88.7,1.0
96.0,0,5.79302e-05,2.5,88.7,1.0
100.0,0,6.02188e-05,2.6,88.7,1.0
105.0,0,5.9555799999999997e-05,3.5,89.6,1.0
101.0,0,6.29452e-05,3.0,89.6,1.0
101.0,0,5.89002e-05,2.9,89.6,1.0
101.0,0,6.22522e-05,2.9,89.6,1.0
98.0,0,6.5795e-05,2.7,89.6,1.0
100.0,0,6.1227e-05,2.8,89.6,1.0
96.0,0,5.92271e-05,2.5,89.6,1.0
97.0,0,5.85751e-05,2.6,89.6,1.0
83.0,0,5.76104e-05,1.7,89.6,1.0
100.0,10,5.92271e-05,2.9,89.6,1.0
111.0,0,6.190859999999999e-05,6.2,89.6,1.0
110.0,0,5.98864e-05,6.4,89.6,1.0
106.0,7,5.79302e-05,3.9,89.6,1.0
106.0,0,5.85751e-05,3.9,89.6,1.0
99.0,0,5.5728599999999994e-05,2.7,87.8,1.0
98.0,0,5.6349e-05,2.6,87.8,1.0
98.0,0,5.69762e-05,2.7,87.8,1.0
99.0,0,5.76104e-05,2.7,88.7,1.0
103.0,0,5.89002e-05,3.1,88.7,1.0
106.0,0,5.89002e-05,3.5,88.7,1.0
98.0,0,9.693049999999999e-05,2.6,88.7,1.0
99.0,0,7.767970000000001e-05,2.8,88.7,1.0
101.0,0,6.61602e-05,2.9,88.7,1.0
95.0,0,7.59788e-05,2.4,88.7,1.0
97.0,0,6.471149999999999e-05,2.5,88.7,1.0
97.0,0,5.45083e-05,2.6,86.0,1.0
112.0,72,5.48109e-05,6.4,85.1,1.0
104.0,75,5.42075e-05,4.2,85.1,1.0
96.0,57,5.45083e-05,2.5,85.1,1.0
91.0,0,5.39083e-05,2.2,84.2,1.0
83.0,0,5.42075e-05,1.6,84.2,1.0
85.0,0,5.39083e-05,1.8,84.2,1.0
89.0,0,6.76413e-05,2.0,85.1,1.0
94.0,0,5.48109e-05,2.3,85.1,1.0
89.0,0,5.45083e-05,2.0,86.0,1.0
91.0,0,5.48109e-05,2.1,86.0,1.0
92.0,0,0.000120952,2.2,87.8,1.0
89.0,0,9.222020000000001e-05,2.0,87.8,1.0
85.0,0,5.69762e-05,1.8,87.8,1.0
95.0,0,6.190859999999999e-05,2.3,87.8,1.0
92.0,0,0.000101319,2.3,88.7,1.0
92.0,0,7.22866e-05,2.2,88.7,1.0
97.0,0,9.85534e-05,2.6,88.7,1.0
87.0,0,9.63954e-05,1.8,88.7,1.0
77.0,0,0.000115074,1.5,88.7,1.0
89.0,0,8.871540000000001e-05,1.9,88.7,1.0
86.0,0,5.69762e-05,1.9,88.7,1.0
109.0,0,5.5728599999999994e-05,4.1,86.9,1.0
98.0,0,5.5421000000000004e-05,2.5,86.9,1.0
98.0,0,6.83943e-05,2.6,86.9,1.0
86.0,0,6.5795e-05,1.8,86.9,1.0
85.0,0,5.60379e-05,1.8,86.9,1.0
80.0,0,5.6349e-05,1.6,86.9,1.0
81.0,0,5.9555799999999997e-05,1.5,86.9,1.0
92.0,0,5.60379e-05,2.2,87.8,1.0
89.0,0,5.72925e-05,2.0,87.8,1.0
86.0,0,7.18876e-05,1.8,87.8,1.0
92.0,0,7.55594e-05,2.2,87.8,1.0
103.0,0,5.5728599999999994e-05,3.4,86.9,-1.0
99.0,0,5.5728599999999994e-05,2.6,86.9,-1.0
93.0,10,5.6349e-05,2.4,86.9,-1.0
102.0,0,9.80094e-05,2.9,86.9,-1.0
89.0,0,5.72925e-05,2.1,86.9,-1.0
84.0,0,6.61602e-05,1.7,86.9,-1.0
85.0,0,0.00018729,1.8,87.8,-1.0
90.0,0,0.000103015,2.0,87.8,-1.0
90.0,0,0.000103015,2.0,87.8,1.0
96.0,0,8.970299999999999e-05,2.5,87.8,-1.0
96.0,0,8.970299999999999e-05,2.5,87.8,1.0
91.0,0,5.60379e-05,2.2,87.8,-1.0
91.0,0,5.60379e-05,2.2,87.8,1.0
84.0,0,5.5728599999999994e-05,1.8,86.9,-1.0
84.0,0,5.5728599999999994e-05,1.8,86.9,1.0
83.0,0,6.689659999999999e-05,1.6,87.8,1.0
90.0,0,5.5728599999999994e-05,2.0,87.8,1.0
87.0,0,5.5421000000000004e-05,1.9,87.8,1.0
94.0,0,5.92271e-05,2.3,87.8,1.0
92.0,0,5.69762e-05,2.2,87.8,1.0
93.0,9,7.55594e-05,2.4,87.8,1.0
88.0,0,7.94187e-05,1.9,87.8,1.0
113.0,110,5.9555799999999997e-05,6.1,83.3,1.0
113.0,1,5.39083e-05,6.7,83.3,1.0
88.0,10,8.16473e-05,1.9,83.3,1.0
106.0,95,9.63954e-05,4.8,83.3,1.0
90.0,0,0.000105906,2.1,84.2,1.0
97.0,88,5.42075e-05,3.0,84.2,1.0
105.0,46,6.190859999999999e-05,3.6,84.2,1.0
105.0,46,5.36107e-05,3.0,83.3,1.0
100.0,0,5.331479999999999e-05,2.6,82.4,1.0
93.0,0,5.2436800000000006e-05,2.2,82.4,1.0
106.0,42,5.331479999999999e-05,4.5,82.4,1.0
82.0,0,5.39083e-05,1.6,83.3,1.0
74.0,0,5.331479999999999e-05,1.5,83.3,1.0
79.0,0,5.331479999999999e-05,1.6,83.3,1.0
86.0,0,5.42075e-05,1.8,82.4,1.0
78.0,0,5.5115100000000004e-05,1.5,82.4,1.0
84.0,0,5.48109e-05,1.7,82.4,1.0
85.0,0,5.5115100000000004e-05,1.7,82.4,1.0
83.0,0,0.00018522799999999998,1.6,82.4,1.0
82.0,0,5.42075e-05,1.6,82.4,1.0
85.0,0,6.1227e-05,1.7,81.5,1.0
78.0,0,5.27279e-05,1.5,81.5,1.0
106.0,0,0.049335699999999996,3.4,86.0,1.0
116.0,0,0.36185700000000004,6.6,86.0,1.0
107.0,0,0.286798,4.2,86.0,1.0
80.0,0,0.00238931,1.6,86.0,1.0
85.0,0,0.0286805,1.8,86.0,1.0
85.0,0,0.021988900000000002,1.8,86.0,1.0
89.0,0,0.0395375,2.3,86.0,1.0
110.0,0,0.0106489,5.0,86.0,1.0
111.0,0,0.0237606,4.2,86.0,1.0
108.0,0,0.013812799999999998,4.7,86.0,1.0
113.0,0,0.00585721,4.5,86.9,1.0
106.0,0,6.471149999999999e-05,2.3,82.4,1.0
121.0,0,5.42075e-05,8.5,82.4,1.0
118.0,0,5.42075e-05,4.9,83.3,1.0
96.0,0,9.693049999999999e-05,2.3,83.3,1.0
79.0,0,8.82258e-05,1.5,83.3,1.0
87.0,0,0.000106494,1.9,84.2,1.0
85.0,0,0.00015602299999999998,1.7,84.2,1.0
86.0,0,0.000153454,1.7,84.2,1.0
82.0,0,0.000131423,1.6,84.2,1.0
80.0,0,9.222020000000001e-05,1.4,84.2,1.0
81.0,0,7.30913e-05,1.6,84.2,1.0
92.0,0,5.69762e-05,2.2,83.3,1.0
86.0,0,5.66617e-05,1.7,84.2,1.0
87.0,0,5.42075e-05,1.9,84.2,1.0
96.0,16,5.76104e-05,2.4,84.2,1.0
90.0,0,5.5421000000000004e-05,2.0,85.1,1.0
82.0,0,5.45083e-05,1.6,85.1,1.0
88.0,13,5.82517e-05,2.1,85.1,1.0
95.0,14,5.69762e-05,2.5,86.0,1.0
82.0,0,5.60379e-05,1.6,86.0,1.0
92.0,0,5.6349e-05,2.2,86.0,1.0
89.0,0,5.85751e-05,1.9,86.0,1.0
94.0,15,5.5115100000000004e-05,2.1,85.1,-1.0
98.0,31,5.79302e-05,3.0,85.1,-1.0
105.0,10,5.66617e-05,3.7,86.0,-1.0
102.0,0,5.60379e-05,3.2,86.0,-1.0
102.0,17,6.39991e-05,2.9,86.0,-1.0
89.0,0,5.89002e-05,2.1,86.0,-1.0
95.0,0,5.69762e-05,2.4,86.0,-1.0
86.0,0,5.85751e-05,1.7,86.0,-1.0
89.0,0,5.92271e-05,1.9,86.0,-1.0
87.0,0,5.89002e-05,1.8,86.0,-1.0
90.0,0,5.6349e-05,1.9,86.9,-1.0
91.0,0,5.89002e-05,2.0,88.7,1.0
91.0,0,5.72925e-05,2.1,88.7,1.0
97.0,0,5.98864e-05,2.5,88.7,1.0
93.0,0,5.98864e-05,2.2,88.7,1.0
95.0,0,6.39991e-05,2.2,89.6,1.0
93.0,0,6.435430000000001e-05,2.3,89.6,1.0
88.0,0,6.0553e-05,1.7,89.6,1.0
88.0,0,6.32945e-05,1.8,89.6,1.0
89.0,0,6.08891e-05,1.9,89.6,1.0
88.0,0,5.69762e-05,1.9,88.7,1.0
91.0,0,6.1227e-05,2.0,88.7,1.0
105.0,0,5.98864e-05,3.1,90.5,1.0
107.0,18,6.15669e-05,3.4,89.6,1.0
115.0,9,5.98864e-05,6.3,89.6,1.0
112.0,14,6.364579999999999e-05,5.0,89.6,1.0
108.0,10,5.89002e-05,3.4,88.7,1.0
98.0,0,6.29452e-05,2.5,88.7,1.0
100.0,0,6.364579999999999e-05,2.9,88.7,1.0
107.0,0,5.89002e-05,3.9,87.8,1.0
91.0,0,6.29452e-05,2.0,87.8,1.0
94.0,0,6.1227e-05,2.2,87.8,1.0
92.0,0,6.22522e-05,2.1,87.8,1.0
91.0,0,5.79302e-05,2.2,87.8,1.0
92.0,0,5.66617e-05,2.1,87.8,1.0
90.0,0,5.85751e-05,1.9,87.8,1.0
84.0,0,5.66617e-05,1.5,87.8,1.0
88.0,0,5.72925e-05,1.9,87.8,1.0
88.0,0,5.98864e-05,1.8,87.8,1.0
88.0,0,6.08891e-05,1.9,87.8,1.0
88.0,0,5.89002e-05,1.8,87.8,1.0
90.0,0,6.1227e-05,1.9,87.8,1.0
87.0,0,6.0553e-05,1.7,87.8,1.0
86.0,0,6.08891e-05,1.7,87.8,1.0
118.0,0,6.08891e-05,7.5,87.8,1.0
109.0,48,5.9555799999999997e-05,4.5,87.8,1.0
89.0,0,5.89002e-05,2.0,87.8,1.0
89.0,0,5.82517e-05,1.8,87.8,1.0
88.0,0,6.0553e-05,1.9,87.8,1.0
87.0,0,6.1227e-05,1.7,87.8,1.0
86.0,0,6.25977e-05,1.7,87.8,1.0
83.0,0,6.25977e-05,1.5,88.7,1.0
84.0,0,6.15669e-05,1.6,88.7,1.0
100.0,0,5.9555799999999997e-05,3.4,88.7,1.0
86.0,0,5.79302e-05,1.8,88.7,1.0
97.0,11,6.1227e-05,2.6,86.0,1.0
88.0,0,6.5795e-05,2.1,86.0,1.0
88.0,35,5.85751e-05,2.3,85.1,1.0
103.0,20,5.82517e-05,3.1,85.1,1.0
86.0,0,5.48109e-05,1.8,86.0,1.0
71.0,0,5.85751e-05,1.4,86.0,1.0
77.0,0,6.15669e-05,1.6,86.0,1.0
78.0,0,5.98864e-05,1.5,86.0,1.0
72.0,0,5.5421000000000004e-05,1.5,86.9,1.0
75.0,0,5.72925e-05,1.5,86.9,1.0
78.0,0,6.08891e-05,1.5,86.9,1.0
97.0,12,6.02188e-05,2.0,86.0,1.0
87.0,0,6.25977e-05,1.9,86.0,1.0
81.0,0,5.72925e-05,1.7,85.1,1.0
77.0,0,5.72925e-05,1.5,85.1,1.0
78.0,0,5.72925e-05,1.5,86.0,1.0
82.0,0,5.79302e-05,1.6,86.0,1.0
97.0,0,6.25977e-05,2.6,86.0,1.0
92.0,0,6.0553e-05,2.3,86.9,1.0
89.0,0,6.39991e-05,2.0,86.9,1.0
86.0,0,6.471149999999999e-05,2.0,86.9,1.0
92.0,0,6.364579999999999e-05,2.1,86.9,1.0
93.0,0,6.80167e-05,2.3,88.7,1.0
94.0,0,8.07485e-05,2.4,88.7,1.0
102.0,0,8.21005e-05,2.7,88.7,1.0
98.0,0,8.92078e-05,2.8,88.7,1.0
84.0,0,7.85444e-05,1.9,88.7,1.0
88.0,0,7.30913e-05,1.9,88.7,1.0
88.0,0,6.80167e-05,1.9,88.7,1.0
91.0,0,6.435430000000001e-05,2.1,88.7,1.0
88.0,0,6.5795e-05,2.1,88.7,1.0
96.0,0,6.95394e-05,2.5,88.7,1.0
107.0,0,6.72679e-05,3.4,87.8,1.0
97.0,0,0.00011070100000000001,2.5,88.7,-1.0
111.0,0,0.000121623,4.1,88.7,-1.0
106.0,9,0.00018833,3.2,88.7,-1.0
93.0,0,0.00028682,2.2,88.7,-1.0
92.0,0,9.070149999999999e-05,2.4,88.7,-1.0
102.0,17,0.00035789999999999997,3.2,88.7,-1.0
86.0,0,0.00020350400000000002,1.8,88.7,-1.0
88.0,0,0.000186256,1.8,87.8,-1.0
87.0,0,0.000128545,1.8,87.8,-1.0
90.0,0,8.77388e-05,2.1,87.8,-1.0
87.0,0,5.98864e-05,1.9,87.8,-1.0
101.0,12,0.6054689999999999,3.4,94.1,-1.0
99.0,25,0.04798909999999999,2.6,92.3,-1.0
96.0,11,0.0334884,1.6,91.4,-1.0
110.0,18,0.00896985,4.6,89.6,-1.0
98.0,9,0.00647083,2.2,88.7,-1.0
85.0,0,0.00461665,1.7,88.7,-1.0
82.0,0,0.005360800000000001,1.7,87.8,-1.0
83.0,0,0.00521448,1.7,86.9,-1.0
84.0,0,0.00755556,2.1,86.9,-1.0
89.0,0,0.00751385,2.3,86.9,-1.0
90.0,0,0.0138895,2.5,86.9,-1.0
86.0,0,6.83943e-05,1.9,83.3,1.0
106.0,10,0.000190426,3.0,82.4,1.0
102.0,46,5.66617e-05,3.1,83.3,1.0
97.0,0,6.5795e-05,2.6,83.3,1.0
80.0,0,9.53342e-05,1.7,83.3,1.0
75.0,0,8.53439e-05,1.4,83.3,1.0
91.0,27,7.39049e-05,2.1,83.3,1.0
82.0,0,5.98864e-05,1.7,83.3,1.0
80.0,0,7.51423e-05,1.5,84.2,1.0
89.0,9,7.72509e-05,2.1,84.2,1.0
87.0,22,7.18876e-05,2.0,84.2,1.0
98.0,0,5.92271e-05,2.7,85.1,1.0
95.0,0,5.76104e-05,2.4,85.1,1.0
95.0,13,5.5115100000000004e-05,2.4,85.1,1.0
89.0,0,5.82517e-05,2.1,86.0,1.0
99.0,0,5.5115100000000004e-05,2.8,85.1,1.0
86.0,0,5.5728599999999994e-05,1.9,85.1,1.0
80.0,0,5.5115100000000004e-05,1.7,85.1,1.0
84.0,0,5.5115100000000004e-05,2.0,86.0,1.0
97.0,0,6.08891e-05,2.9,86.0,1.0
88.0,0,6.25977e-05,2.5,86.0,1.0
81.0,0,5.66617e-05,1.6,86.0,1.0
105.0,0,5.5421000000000004e-05,3.1,86.9,-1.0
103.0,0,5.5728599999999994e-05,3.2,86.9,-1.0
100.0,0,5.5421000000000004e-05,2.7,86.9,-1.0
86.0,0,5.5115100000000004e-05,2.0,86.9,-1.0
95.0,0,5.5421000000000004e-05,2.8,86.9,-1.0
102.0,0,5.5115100000000004e-05,2.7,86.9,-1.0
91.0,0,5.48109e-05,1.8,86.9,-1.0
92.0,0,5.5728599999999994e-05,2.4,86.9,-1.0
96.0,0,5.60379e-05,2.7,86.9,-1.0
89.0,0,5.79302e-05,2.0,86.9,-1.0
87.0,0,5.6349e-05,2.1,86.9,-1.0
98.0,0,5.5115100000000004e-05,2.8,86.9,1.0
99.0,0,5.5421000000000004e-05,2.9,87.8,1.0
113.0,0,5.5728599999999994e-05,6.0,87.8,1.0
118.0,0,5.60379e-05,5.3,87.8,1.0
113.0,0,5.6349e-05,4.3,87.8,1.0
98.0,0,5.6349e-05,2.6,87.8,1.0
93.0,0,5.5728599999999994e-05,2.4,87.8,1.0
97.0,0,5.5728599999999994e-05,2.3,87.8,1.0
90.0,0,5.5115100000000004e-05,2.0,87.8,1.0
98.0,0,5.5728599999999994e-05,2.6,87.8,1.0
100.0,0,5.6349e-05,2.7,87.8,1.0
85.0,1,5.60379e-05,1.7,86.9,1.0
90.0,0,5.5728599999999994e-05,2.1,86.9,1.0
82.0,0,5.5115100000000004e-05,1.6,86.9,1.0
84.0,0,5.5421000000000004e-05,1.7,86.9,1.0
86.0,0,5.5421000000000004e-05,1.7,86.9,1.0
78.0,0,5.5728599999999994e-05,1.5,86.9,1.0
86.0,0,5.5728599999999994e-05,1.8,86.9,1.0
81.0,0,5.5728599999999994e-05,1.6,86.9,1.0
83.0,0,5.5728599999999994e-05,1.7,86.9,1.0
84.0,0,5.5728599999999994e-05,1.6,86.9,1.0
78.0,0,5.5728599999999994e-05,1.6,87.8,1.0
76.0,0,5.98864e-05,1.4,90.5,-1.0
75.0,0,6.1227e-05,1.5,90.5,-1.0
84.0,32,6.15669e-05,1.9,90.5,-1.0
103.0,23,5.9555799999999997e-05,3.1,89.6,-1.0
99.0,9,5.79302e-05,2.7,89.6,-1.0
104.0,18,5.69762e-05,3.4,89.6,-1.0
105.0,0,5.66617e-05,3.1,89.6,-1.0
85.0,0,5.69762e-05,1.8,89.6,-1.0
78.0,0,5.69762e-05,1.5,88.7,-1.0
80.0,0,5.72925e-05,1.5,88.7,-1.0
80.0,0,5.66617e-05,1.5,88.7,-1.0
90.0,0,5.79302e-05,2.4,86.9,-1.0
91.0,0,5.5728599999999994e-05,2.2,86.9,-1.0
82.0,0,5.5728599999999994e-05,1.8,86.9,-1.0
105.0,0,5.5421000000000004e-05,3.7,86.9,-1.0
87.0,0,5.48109e-05,2.0,86.9,-1.0
82.0,0,5.5421000000000004e-05,1.6,86.9,-1.0
81.0,0,5.48109e-05,1.6,86.0,-1.0
82.0,0,5.5115100000000004e-05,1.5,86.0,-1.0
83.0,0,5.48109e-05,1.6,86.0,-1.0
81.0,0,5.48109e-05,1.5,86.0,-1.0
80.0,0,5.5115100000000004e-05,1.5,86.0,-1.0
109.0,17,5.82517e-05,4.0,87.8,1.0
98.0,0,5.60379e-05,2.6,87.8,1.0
96.0,0,5.60379e-05,2.5,86.9,1.0
92.0,0,5.6349e-05,2.3,86.9,1.0
106.0,9,5.60379e-05,3.4,86.9,1.0
103.0,0,5.5728599999999994e-05,4.7,86.9,1.0
91.0,0,5.5115100000000004e-05,2.2,86.9,1.0
89.0,0,5.5421000000000004e-05,2.1,86.9,1.0
96.0,21,5.5115100000000004e-05,2.9,86.0,1.0
111.0,1,5.5115100000000004e-05,4.8,86.0,1.0
103.0,7,5.48109e-05,3.0,86.0,1.0
90.0,0,0.395365,2.1,81.5,1.0
93.0,0,0.507189,2.2,81.5,1.0
94.0,0,0.47723000000000004,2.4,82.4,1.0
92.0,0,0.363865,2.1,82.4,1.0
90.0,0,0.21988400000000002,2.1,82.4,1.0
90.0,0,0.169517,2.0,83.3,1.0
88.0,0,0.0115069,2.0,83.3,1.0
87.0,0,0.022731400000000002,1.8,84.2,1.0
90.0,0,0.016952099999999998,2.0,85.1,1.0
92.0,0,0.0120946,2.1,85.1,1.0
89.0,0,0.0120946,2.0,85.1,1.0
94.0,0,0.00461665,2.7,88.7,-1.0
84.0,0,0.00768207,1.9,88.7,-1.0
93.0,0,0.00615638,2.6,88.7,-1.0
100.0,0,0.00521448,2.8,88.7,-1.0
95.0,0,0.00707002,2.2,88.7,-1.0
81.0,0,0.00261056,1.5,88.7,-1.0
84.0,0,0.010590100000000002,2.1,88.7,-1.0
98.0,0,0.0061224,2.7,88.7,-1.0
102.0,0,0.00680133,2.9,88.7,-1.0
98.0,0,0.00811926,2.9,88.7,-1.0
99.0,0,0.00579273,2.8,88.7,-1.0
83.0,0,0.00263962,1.6,87.8,1.0
78.0,0,0.00188325,1.5,87.8,1.0
90.0,0,0.00172364,2.2,87.8,1.0
105.0,10,0.00325751,3.1,87.8,1.0
88.0,10,0.00322165,2.1,87.8,1.0
82.0,0,0.00280532,1.7,88.7,1.0
83.0,0,0.00272875,1.7,87.8,1.0
75.0,0,0.00101879,1.4,87.8,1.0
89.0,0,0.00107677,2.1,87.8,1.0
79.0,0,0.000990979,1.5,87.8,1.0
79.0,0,0.00123657,1.5,87.8,1.0
85.0,0,0.000126428,1.8,88.7,1.0
95.0,36,0.000163992,2.6,89.6,1.0
92.0,0,0.000158635,2.2,89.6,1.0
86.0,0,0.00016953,1.9,89.6,1.0
83.0,0,0.00015776,1.6,89.6,1.0
87.0,0,0.00015602299999999998,1.8,89.6,1.0
83.0,0,0.00015602299999999998,1.6,89.6,1.0
84.0,0,0.000153454,1.8,89.6,1.0
82.0,0,0.000147622,1.5,89.6,1.0
85.0,0,0.00015602299999999998,1.6,89.6,1.0
79.0,0,0.000155162,1.5,89.6,1.0
80.0,0,9.070149999999999e-05,1.6,88.7,1.0
87.0,0,9.37643e-05,1.8,88.7,1.0
86.0,0,9.171110000000001e-05,1.8,88.7,1.0
85.0,0,9.12049e-05,1.7,88.7,1.0
